Railway: Thameslink Core; Timetable: Thameslink Core Monday 29.06.2026;  Start time: 04:00

Departs from City Thameslink,08:23
Arrives at Blackfriars,08:25
Departs from Blackfriars,08:26
Arrives at Elephant & Castle,08:31
At Elephant & Castle forms new service,5K14 at 08:32


Luton - Elephant & Castle P4 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9K17

Enters at T/F West Hampstead TL,09:09
Passes Kentish Town,09:10
Arrives at St. Pancras,09:16
Departs from St. Pancras,09:17
Passes Kings Cross TL (Closed),09:18
Arrives at Farringdon,09:20
Departs from Farringdon,09:21
Arrives at City Thameslink,09:22
Departs from City Thameslink,09:23
Arrives at Blackfriars,09:25
Departs from Blackfriars,09:26
Arrives at Elephant & Castle,09:31
At Elephant & Castle forms new service,5K17 at 09:32


Luton - Gatwick Airport [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9R57

Enters at T/F West Hampstead TL,20:57
Passes Kentish Town,20:58
Arrives at St. Pancras,21:04
Departs from St. Pancras,21:05
Passes Kings Cross TL (Closed),21:06
Arrives at Farringdon,21:08
Departs from Farringdon,21:09
Arrives at City Thameslink,21:10
Departs from City Thameslink,21:11
Arrives at Blackfriars,21:13
Departs from Blackfriars,21:14
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,21:16


Luton - Three Bridges [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9R59

Enters at T/F West Hampstead TL,21:27
Passes Kentish Town,21:28
Arrives at St. Pancras,21:34
Departs from St. Pancras,21:35
Passes Kings Cross TL (Closed),21:36
Arrives at Farringdon,21:38
Departs from Farringdon,21:39
Arrives at City Thameslink,21:40
Departs from City Thameslink,21:41
Arrives at Blackfriars,21:43
Departs from Blackfriars,21:44
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,21:46


Luton - Gatwick Airport [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9R61,9R63

Enters at T/F West Hampstead TL,21:57,22:27
Passes Kentish Town,21:58,22:28
Arrives at St. Pancras,22:04,22:34
Departs from St. Pancras,22:05,22:35
Passes Kings Cross TL (Closed),22:06,22:36
Arrives at Farringdon,22:08,22:38
Departs from Farringdon,22:09,22:39
Arrives at City Thameslink,22:10,22:40
Departs from City Thameslink,22:11,22:41
Arrives at Blackfriars,22:13,22:43
Departs from Blackfriars,22:14,22:44
Exits railway at T/F London Bridge,
allowable exit element(s): 78-21 ,22:16,22:46


Luton - Blackfriars P1 [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9Z85

Enters at T/F West Hampstead TL,23:35
Arrives at Kentish Town,23:37
Departs from Kentish Town,23:38
Arrives at St. Pancras,23:41
Departs from St. Pancras,23:42
Passes Kings Cross TL (Closed),23:43
Arrives at Farringdon,23:46
Departs from Farringdon,23:47
Passes City Thameslink,23:49
Arrives at Blackfriars,23:51
Changes direction at Blackfriars,23:54
At Blackfriars forms new service,5Z86 at 23:56


Three Bridges - Luton [TL] - Class 700/1; Mass 410Te; Power 5000kW; Brake force 152Te; Maximum speed 161 km/h
,9R56,9R58,9R60,9R62

Enters at T/F London Bridge,19:22,19:52,20:22,20:52
Arrives at Blackfriars,19:26,19:56,20:26,20:56
Departs from Blackfriars,19:27,19:57,20:27,20:57
Arrives at City Thameslink,19:28,19:58,20:28,20:58
Departs from City Thameslink,19:29,19:59,20:29,20:59
Arrives at Farringdon,19:30,20:00,20:30,21:00
Departs from Farringdon,19:31,20:01,20:31,21:01
Passes Kings Cross TL (Closed),19:34,20:04,20:34,21:04
Arrives at St. Pancras,19:35,20:05,20:35,21:05
Departs from St. Pancras,19:36,20:06,20:36,21:06
Passes Kentish Town,19:40,20:10,20:40,21:10
Exits railway at T/F West Hampstead TL,
allowable exit element(s): 0-10 ,19:41,20:11,20:41,21:11


Herne Hill - Blackfriars P2 via E&C P1 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9Z80

Enters at T/F Loughborough Junction,23:23
Passes Elephant & Castle,23:25
Arrives at Blackfriars,23:28
At Blackfriars forms new service,5J80 at 23:30


Herne Hill - Blackfriars P2 via E&C P1 [TL] - Class 700/0; Mass 278Te; Power 3300kW; Brake force 152Te; Maximum speed 161 km/h
,9Z84

Enters at T/F Loughborough Junction,23:55
Passes Elephant & Castle,23:57
Arrives at Blackfriars,24:04
At Blackfriars forms new service,5V84 at 24:06


Beckenham Jct - Blackfriars P3 via. E&C P1 [SE] - Class 376; Mass 210Te; Power 1119kW; Brake force 134Te; Maximum speed 121 km/h
,2D81

Enters at T/F Loughborough Junction,07:20
Arrives at Elephant & Castle,07:22
Departs from Elephant & Castle,07:23
Arrives at Blackfriars,07:27
Changes direction at Blackfriars,07:30
At Blackfriars forms new service,1M81 at 07:32


Beckenham Jct - Blackfriars P4 via. E&C P1 [SE] - Class 376; Mass 210Te; Power 1119kW; Brake force 134Te; Maximum speed 121 km/h
,2D83

Enters at T/F Loughborough Junction,07:50
Arrives at Elephant & Castle,07:52
Departs from Elephant & Castle,07:53
Arrives at Blackfriars,07:57
Changes direction at Blackfriars,08:00
At Blackfriars forms new service,1M83 at 08:02


Beckenham Jct - Blackfriars P3 via. E&C P1 [SE] - Class 376; Mass 210Te; Power 1119kW; Brake force 134Te; Maximum speed 121 km/h
,2D85

Enters at T/F Loughborough Junction,08:20
Arrives at Elephant & Castle,08:22
Departs from Elephant & Castle,08:23
Arrives at Blackfriars,08:27
Changes direction at Blackfriars,08:30
At Blackfriars forms new service,1M85 at 08:32


Beckenham Jct - Blackfriars P4 via. E&C P1 [SE] - Class 376; Mass 210Te; Power 1119kW; Brake force 134Te; Maximum speed 121 km/h
,2D87

Enters at T/F Loughborough Junction,08:50
Arrives at Elephant & Castle,08:52
Departs from Elephant & Castle,08:53
Arrives at Blackfriars,08:57
Changes direction at Blackfriars,09:00
At Blackfriars forms new service,5Y87 at 09:02


Beckenham Jct - Blackfriars P3 via. E&C P1 [SE] - Class 376; Mass 210Te; Power 1119kW; Brake force 134Te; Maximum speed 121 km/h
,2D89

Enters at T/F Loughborough Junction,09:20
Arrives at Elephant & Castle,09:22
Departs from Elephant & Castle,09:23
Arrives at Blackfriars,09:27
Changes direction at Blackfriars,09:30
At Blackfriars forms new service,5U97 at 09:32


Beckenham Jct - Blackfriars P3 via. E&C P1 [SE] - Class 465; Mass 136Te; Power 2420kW; Brake force 37Te; Maximum speed 121 km/h
,1D83

Enters at T/F Loughborough Junction,18:13
Passes Elephant & Castle,18:15
Arrives at Blackfriars,18:19
Changes direction at Blackfriars,18:22
At Blackfriars forms new service,2M87 at 18:24


Blackfriars - Beckenham Jct via. E&C P2 [SE] - Class 376
,1M81

New service at Blackfriars from,2D81 at 07:32
Departs from Blackfriars,07:34
Passes Elephant & Castle,07:37
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,07:39


Blackfriars - Beckenham Jct via. E&C P2 [SE] - Class 376
,1M83

New service at Blackfriars from,2D83 at 08:02
Departs from Blackfriars,08:04
Passes Elephant & Castle,08:06
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,08:08


Blackfriars - Beckenham Jct via. E&C P2 [SE] - Class 376
,1M85

New service at Blackfriars from,2D85 at 08:32
Departs from Blackfriars,08:34
Passes Elephant & Castle,08:37
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,08:39


Blackfriars - Beckenham Jct via. E&C P2 [SE] - Class 465
,2M83

New service at Blackfriars from,5Y12 at 17:04
Departs from Blackfriars,17:28
Arrives at Elephant & Castle,17:31
Departs from Elephant & Castle,17:32
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,17:34


Blackfriars - Beckenham Jct via. E&C P2 [SE] - Class 465
,2M87

New service at Blackfriars from,1D83 at 18:24
Departs from Blackfriars,18:28
Arrives at Elephant & Castle,18:31
Departs from Elephant & Castle,18:32
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,18:34


Blackfriars - London Victoria via. E&C P2 [SE] - Class 377
,5Y92

New service at Blackfriars from,1F91 at 08:10
Departs from Blackfriars,08:14
Passes Elephant & Castle,08:16
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,08:18


Blackfriars - London Victoria via. E&C P2 [SE] - Class 377
,5Y94

New service at Blackfriars from,2K93 at 08:38
Departs from Blackfriars,08:45
Passes Elephant & Castle,08:48
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,08:49


Blackfriars - London Victoria via. E&C P4 [SE] - Class 376
,5Y87

New service at Blackfriars from,2D87 at 09:02
Departs from Blackfriars,09:10
Passes Elephant & Castle,09:13
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,09:16


Blackfriars - London Victoria via. E&C P2 [SE] - Class 376
,5U97

New service at Blackfriars from,2D89 at 09:32
Departs from Blackfriars,09:49
Passes Elephant & Castle,09:52
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,09:55


Blackfriars - London Victoria via. E&C P2 [SE] - Class 465
,5Y96

New service at Blackfriars from,2Y95 at 09:42
Departs from Blackfriars,09:56
Passes Elephant & Castle,09:59
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,10:02


Beckenham Jct - Blackfriars P4 via. E&C P1 [SE] - Class 465; Mass 136Te; Power 2420kW; Brake force 37Te; Maximum speed 121 km/h
,5Y05

Enters at T/F Loughborough Junction,12:56
Passes Elephant & Castle,12:58
Arrives at Blackfriars,13:02
Changes direction at Blackfriars,13:04
At Blackfriars forms new service,5Y06 at 13:06


Blackfriars - London Victoria via. E&C P2 [SE] - Class 465
,5Y06

New service at Blackfriars from,5Y05 at 13:06
Departs from Blackfriars,13:11
Passes Elephant & Castle,13:13
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,13:15


Grove Park CHS - Blackfriars P4 via. E&C P1 [SE] - Class 465; Mass 136Te; Power 2420kW; Brake force 37Te; Maximum speed 121 km/h
,5Y28

Enters at T/F Loughborough Junction,14:34
Passes Elephant & Castle,14:37
Arrives at Blackfriars,14:42
Changes direction at Blackfriars,14:44
At Blackfriars forms new service,5Y11 at 14:46


Blackfriars - London Victoria via. E&C P2 [SE] - Class 465
,5Y11

New service at Blackfriars from,5Y28 at 14:46
Departs from Blackfriars,15:49
Passes Elephant & Castle,15:53
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,15:55


Victoria - Blackfriars P4 via. E&C P1 [SE] - Class 377; Mass 346Te; Power 1200kW; Brake force 119Te; Maximum speed 161 km/h
,5Y95

Enters at T/F Loughborough Junction,16:22
Passes Elephant & Castle,16:25
Arrives at Blackfriars,16:29
Changes direction at Blackfriars,16:32
At Blackfriars forms new service,2K95 at 16:34


Beckenham Jct - Blackfriars P3 via. E&C P1 [SE] - Class 465; Mass 136Te; Power 2420kW; Brake force 37Te; Maximum speed 121 km/h
,5Y12

Enters at T/F Loughborough Junction,16:54
Passes Elephant & Castle,16:56
Arrives at Blackfriars,16:59
Changes direction at Blackfriars,17:02
At Blackfriars forms new service,2M83 at 17:04


Victoria - Blackfriars P4 via. E&C P1 [SE] - Class 377; Mass 346Te; Power 1200kW; Brake force 119Te; Maximum speed 161 km/h
,5Y97

Enters at T/F Loughborough Junction,17:20
Passes Elephant & Castle,17:22
Arrives at Blackfriars,17:27
Changes direction at Blackfriars,17:30
At Blackfriars forms new service,1F97 at 17:32


Maidstone East - Blackfriars via. E&C P1 [SE] - Class 377; Mass 346Te; Power 1200kW; Brake force 119Te; Maximum speed 161 km/h
,1F91

Enters at T/F Loughborough Junction,07:57
Arrives at Elephant & Castle,08:00
Departs from Elephant & Castle,08:01
Arrives at Blackfriars,08:05
Changes direction at Blackfriars,08:08
At Blackfriars forms new service,5Y92 at 08:10


Gillingham (Kent) - Blackfriars via. E&C P1 [SE] - Class 377; Mass 173Te; Power 1200kW; Brake force 119Te; Maximum speed 161 km/h
,2K93

Enters at T/F Loughborough Junction,08:26
Arrives at Elephant & Castle,08:29
Departs from Elephant & Castle,08:30
Arrives at Blackfriars,08:34
Changes direction at Blackfriars,08:36
At Blackfriars forms new service,5Y94 at 08:38


Crayford - Blackfriars P4 via. E&C P3 [SE] - Class 376; Mass 210Te; Power 1119kW; Brake force 134Te; Maximum speed 121 km/h
,2Y95

Enters at T/F Loughborough Junction,09:29
Arrives at Elephant & Castle,09:32
Departs from Elephant & Castle,09:33
Arrives at Blackfriars,09:37
Changes direction at Blackfriars,09:40
At Blackfriars forms new service,5Y96 at 09:42


Blackfriars - Rochester via. E&C P4 [SE] - Class 377
,2K95

New service at Blackfriars from,5Y95 at 16:34
Departs from Blackfriars,17:10
Arrives at Elephant & Castle,17:13
Departs from Elephant & Castle,17:14
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-23 ,17:16


Blackfriars - Maidstone East via. E&C P2 [SE] - Class 377
,1F97

New service at Blackfriars from,5Y97 at 17:32
Departs from Blackfriars,17:44
Arrives at Elephant & Castle,17:47
Departs from Elephant & Castle,17:48
Exits railway at T/F Loughborough Junction,
allowable exit element(s): 105-25 ,17:50


